date,total,country,admin1,year,month,tas,dry_days,population,popdens,gdp,ssp,flux_rad,total_arrivals,tas02,dry02
01/08/2013,78,indonesia,aceh,2013,8,25.83065186,7.996293068,3403585.957,60.07646127,943046335.3,historical,101518.0897,0.4339676,25.83249308,10.47998428
01/09/2013,95,indonesia,aceh,2013,9,25.856073,12.81843376,3403585.957,60.07646127,943046335.3,historical,101518.0897,0.434072628,25.73352458,11.39011669
01/10/2013,117,indonesia,aceh,2013,10,26.03566895,3.69375205,3403585.957,60.07646127,943046335.3,historical,101518.0897,0.443907252,25.9074646,8.16949296
01/11/2013,310,indonesia,aceh,2013,11,26.24727783,4.06647253,3403585.957,60.07646127,943046335.3,historical,101518.0897,0.428417512,26.04633993,6.859552781
01/12/2013,292,indonesia,aceh,2013,12,25.73189697,6.635732174,3403585.957,60.07646127,943046335.3,historical,101518.0897,0.442084747,26.00494792,4.798652252
01/01/2014,258,indonesia,aceh,2014,1,24.81972656,10.29292774,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.342385981,25.59963379,6.998377482
01/02/2014,145,indonesia,aceh,2014,2,25.37670288,13.03688908,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.310605653,25.30944214,9.988516331
01/03/2014,174,indonesia,aceh,2014,3,25.99428711,13.99110413,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.341427672,25.39690552,12.44030698
01/04/2014,44,indonesia,aceh,2014,4,26.57665405,8.011277199,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.335328462,25.98254801,11.6797568
01/05/2014,45,indonesia,aceh,2014,5,26.52224121,7.020051956,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.358978516,26.36439412,9.674144427
01/06/2014,52,indonesia,aceh,2014,6,26.37752686,10.66576767,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.357792206,26.49214071,8.565698942
01/07/2014,50,indonesia,aceh,2014,7,25.94954834,13.83910561,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.362414195,26.28310547,10.50830841
01/08/2014,125,indonesia,aceh,2014,8,25.67113647,6.964777946,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.36071307,25.99940389,10.48988374
01/09/2014,154,indonesia,aceh,2014,9,25.80077515,6.410068989,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.321791248,25.80715332,9.071317514
01/10/2014,189,indonesia,aceh,2014,10,26.18770752,4.762905121,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.336147641,25.88653971,6.045917352
01/11/2014,500,indonesia,aceh,2014,11,26.35616455,3.984636545,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.380944191,26.11488241,5.052536885
01/12/2014,472,indonesia,aceh,2014,12,25.98461304,4.742847919,3440187.945,60.72252044,920322327.2,historical,101518.0897,0.43664747,26.1761617,4.496796528
01/01/2015,177,indonesia,aceh,2015,1,25.10650024,11.79433632,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.448281186,25.81575928,6.840606928
01/02/2015,99,indonesia,aceh,2015,2,25.44197998,9.710267067,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.4231488,25.51103109,8.749150435
01/03/2015,119,indonesia,aceh,2015,3,26.0909668,13.52936649,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.47280672,25.54648234,11.67798996
01/04/2015,30,indonesia,aceh,2015,4,26.43132935,7.473170757,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.388055641,25.98809204,10.23760144
01/05/2015,31,indonesia,aceh,2015,5,26.62902222,6.643928528,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.479356966,26.38377279,9.215488593
01/06/2015,35,indonesia,aceh,2015,6,26.21444092,14.20815277,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.484292543,26.42493083,9.441750685
01/07/2015,34,indonesia,aceh,2015,7,26.11275635,7.150685787,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.510069954,26.31873983,9.334255695
01/08/2015,85,indonesia,aceh,2015,8,25.8024231,7.521245003,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.503044771,26.04320679,9.62669452
01/09/2015,105,indonesia,aceh,2015,9,25.76619873,4.51106739,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.467337933,25.89379272,6.394332727
01/10/2015,129,indonesia,aceh,2015,10,26.30996094,5.092053413,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.491200807,25.95952759,5.708121936
01/11/2015,342,indonesia,aceh,2015,11,26.13707886,3.557757378,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.524885313,26.07107951,4.386959394
01/12/2015,322,indonesia,aceh,2015,12,26.33049927,6.864228249,3476789.932,61.3685796,889335043.5,historical,107161.1638,0.45530637,26.25917969,5.171346347
01/01/2016,310,indonesia,aceh,2016,1,26.05303345,9.659757614,3513391.92,62.01463876,962671615,historical,107161.1638,0.61679194,26.17353719,6.693914413
01/02/2016,174,indonesia,aceh,2016,2,25.8121582,12.29446697,3513391.92,62.01463876,962671615,historical,107161.1638,0.567027036,26.06523031,9.606150945
01/03/2016,209,indonesia,aceh,2016,3,26.35421143,5.508185863,3513391.92,62.01463876,962671615,historical,107161.1638,0.603684438,26.07313436,9.154136817
01/04/2016,53,indonesia,aceh,2016,4,27.10143433,8.045717239,3513391.92,62.01463876,962671615,historical,107161.1638,0.57726194,26.42260132,8.616123358
01/05/2016,54,indonesia,aceh,2016,5,26.77993164,5.849987507,3513391.92,62.01463876,962671615,historical,107161.1638,0.567963322,26.74519246,6.467963537
01/06/2016,62,indonesia,aceh,2016,6,26.13933716,9.25033474,3513391.92,62.01463876,962671615,historical,107161.1638,0.497183336,26.67356771,7.715346495
01/07/2016,60,indonesia,aceh,2016,7,26.15895996,9.028639793,3513391.92,62.01463876,962671615,historical,107161.1638,0.581130994,26.35940959,8.042987347
01/08/2016,150,indonesia,aceh,2016,8,26.37755737,8.100903511,3513391.92,62.01463876,962671615,historical,107161.1638,0.534137167,26.22528483,8.793292681
01/09/2016,184,indonesia,aceh,2016,9,26.52907715,4.534873962,3513391.92,62.01463876,962671615,historical,107161.1638,0.515590864,26.35519816,7.221472422
01/10/2016,227,indonesia,aceh,2016,10,26.48943481,4.769970417,3513391.92,62.01463876,962671615,historical,107161.1638,0.512445983,26.46535645,5.801915963
01/11/2016,601,indonesia,aceh,2016,11,26.38771973,3.133741379,3513391.92,62.01463876,962671615,historical,107161.1638,0.524049306,26.4687439,4.146195253
01/12/2016,566,indonesia,aceh,2016,12,26.07567749,5.997319221,3513391.92,62.01463876,962671615,historical,107161.1638,0.570841212,26.31761068,4.633677006
01/01/2017,303,indonesia,aceh,2017,1,25.24147949,7.798327923,3549993.908,62.66069792,1053567647,historical,107161.1638,0.552098834,25.90162557,5.643129508
01/02/2017,170,indonesia,aceh,2017,2,25.37255249,14.19451141,3549993.908,62.66069792,1053567647,historical,107161.1638,0.514236445,25.56323649,9.330052853
01/03/2017,204,indonesia,aceh,2017,3,25.62468872,7.240478516,3549993.908,62.66069792,1053567647,historical,107161.1638,0.558509265,25.4129069,9.744439284
01/04/2017,52,indonesia,aceh,2017,4,26.04979858,7.636401176,3549993.908,62.66069792,1053567647,historical,107161.1638,0.541074283,25.6823466,9.690463702
01/05/2017,52,indonesia,aceh,2017,5,26.32473145,8.401058197,3549993.908,62.66069792,1053567647,historical,107161.1638,0.51948553,25.99973958,7.75931263
01/06/2017,61,indonesia,aceh,2017,6,25.86861572,10.04493809,3549993.908,62.66069792,1053567647,historical,107161.1638,0.511399788,26.08104858,8.694132487
01/07/2017,59,indonesia,aceh,2017,7,26.13024292,17.85443306,3549993.908,62.66069792,1053567647,historical,107161.1638,0.647577959,26.10786336,12.10014311
01/08/2017,147,indonesia,aceh,2017,8,25.68798218,6.571918011,3549993.908,62.66069792,1053567647,historical,107161.1638,0.620512126,25.89561361,11.49042972
01/09/2017,180,indonesia,aceh,2017,9,25.96239624,6.333715439,3549993.908,62.66069792,1053567647,historical,107161.1638,0.586040393,25.92687378,10.2533555
01/10/2017,222,indonesia,aceh,2017,10,26.34145508,9.612261772,3549993.908,62.66069792,1053567647,historical,107161.1638,0.603376422,25.99727783,7.505965074
01/11/2017,587,indonesia,aceh,2017,11,26.01064453,4.531535149,3549993.908,62.66069792,1053567647,historical,107161.1638,0.588137927,26.10483195,6.825837453
01/12/2017,553,indonesia,aceh,2017,12,25.99666748,7.791166782,3549993.908,62.66069792,1053567647,historical,107161.1638,0.642185315,26.1162557,7.311654568
01/01/2018,,indonesia,aceh,2018,1,24.85860596,4.762107849,3586595.895,63.30675709,1074225836,historical,107161.1638,0.616127558,25.62197266,5.694936593
01/02/2018,,indonesia,aceh,2018,2,25.38421021,10.09462547,3586595.895,63.30675709,1074225836,historical,107161.1638,0.558949006,25.41316121,7.549300035
01/03/2018,,indonesia,aceh,2018,3,25.99031982,9.895139694,3586595.895,63.30675709,1074225836,historical,107161.1638,0.608465404,25.41104533,8.250624339
01/04/2018,,indonesia,aceh,2018,4,26.26070557,6.840316772,3586595.895,63.30675709,1074225836,historical,107161.1638,0.64456471,25.87841187,8.943360647
01/05/2018,,indonesia,aceh,2018,5,26.10643921,4.852357388,3586595.895,63.30675709,1074225836,historical,107161.1638,0.570247153,26.11915487,7.195937951
01/06/2018,,indonesia,aceh,2018,6,25.6836792,14.50064278,3586595.895,63.30675709,1074225836,historical,107161.1638,0.61534271,26.01694132,8.731105645
01/07/2018,,indonesia,aceh,2018,7,25.89373169,8.225833893,3586595.895,63.30675709,1074225836,historical,107161.1638,0.661416471,25.8946167,9.192944686
01/08/2018,,indonesia,aceh,2018,8,26.03597412,7.216264248,3586595.895,63.30675709,1074225836,historical,107161.1638,0.638650637,25.87112834,9.980913639
01/09/2018,,indonesia,aceh,2018,9,25.45043335,5.218441963,3586595.895,63.30675709,1074225836,historical,107161.1638,0.599860393,25.79337972,6.886846701
01/10/2018,,indonesia,aceh,2018,10,26.08681641,4.792266846,3586595.895,63.30675709,1074225836,historical,107161.1638,0.630664673,25.85774129,5.742324352
01/11/2018,,indonesia,aceh,2018,11,26.45577393,3.14519453,3586595.895,63.30675709,1074225836,historical,107161.1638,0.631566362,25.99767456,4.385301113
01/12/2018,,indonesia,aceh,2018,12,26.26207886,6.359240055,3586595.895,63.30675709,1074225836,historical,107161.1638,0.670200441,26.26822306,4.765567144
01/01/1999,,thailand,amnat charoen,1999,1,23.88979492,13.82642746,225191.541,69.74499783,498207636.1,historical,2930.913347,0.009890899,,
01/02/1999,,thailand,amnat charoen,1999,2,25.77834473,25.21249199,225191.541,69.74499783,498207636.1,historical,2930.913347,0.008938361,,
01/03/1999,,thailand,amnat charoen,1999,3,28.99456177,14,225191.541,69.74499783,498207636.1,historical,2930.913347,0.008920402,26.22090047,17.67963982
01/04/1999,,thailand,amnat charoen,1999,4,28.73418579,9,225191.541,69.74499783,498207636.1,historical,2930.913347,0.008443717,27.83569743,16.07083066
01/05/1999,,thailand,amnat charoen,1999,5,28.03881226,4.434888363,225191.541,69.74499783,498207636.1,historical,2930.913347,0.007687013,28.5891866,9.144962788
01/06/1999,,thailand,amnat charoen,1999,6,27.93831787,5.652620792,225191.541,69.74499783,498207636.1,historical,2930.913347,0.008364569,28.23710531,6.362503052
01/07/1999,,thailand,amnat charoen,1999,7,28.29985962,2.706502199,225191.541,69.74499783,498207636.1,historical,2930.913347,0.009513815,28.09232992,4.264670451
01/08/1999,,thailand,amnat charoen,1999,8,27.90224609,3.294710636,225191.541,69.74499783,498207636.1,historical,2930.913347,0.009299033,28.04680786,3.884611209
01/09/1999,,thailand,amnat charoen,1999,9,27.59755859,2.655046701,225191.541,69.74499783,498207636.1,historical,2930.913347,0.007959325,27.93322144,2.885419846
01/10/1999,,thailand,amnat charoen,1999,10,26.73665771,6.927072048,225191.541,69.74499783,498207636.1,historical,2930.913347,0.009400025,27.41215413,4.292276462
01/11/1999,,thailand,amnat charoen,1999,11,24.82912598,24.64087677,225191.541,69.74499783,498207636.1,historical,2930.913347,0.009463158,26.38778076,11.40766517
01/12/1999,,thailand,amnat charoen,1999,12,21.02767334,20.72187996,225191.541,69.74499783,498207636.1,historical,2930.913347,0.010085395,24.19781901,17.42994293
01/01/2000,0,thailand,amnat charoen,2000,1,24.32158813,11.12335205,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.01068144,23.39279582,18.82870293
01/02/2000,0,thailand,amnat charoen,2000,2,24.89232788,18.33055305,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.009652872,23.41386312,16.72526169
01/03/2000,0,thailand,amnat charoen,2000,3,28.24627075,28.31424904,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.00963314,25.82006226,19.25605138
01/04/2000,0,thailand,amnat charoen,2000,4,28.934198,4.001213074,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.009118536,27.35759888,16.88200506
01/05/2000,0,thailand,amnat charoen,2000,5,28.709375,4.705289364,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.008301762,28.62994792,12.34025049
01/06/2000,0,thailand,amnat charoen,2000,6,28.01116333,6.679767609,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.009033658,28.55157878,5.128756682
01/07/2000,0,thailand,amnat charoen,2000,7,27.99987183,2.729598761,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.010274489,28.24013672,4.704885244
01/08/2000,0,thailand,amnat charoen,2000,8,28.10228882,3.85476017,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.010042291,28.03777466,4.421375513
01/09/2000,0,thailand,amnat charoen,2000,9,27.49755249,5.068077087,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.0085955,27.86657104,3.884145339
01/10/2000,0,thailand,amnat charoen,2000,10,26.9366394,6.960673809,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.010151694,27.51216024,5.294503689
01/11/2000,0,thailand,amnat charoen,2000,11,24.4972168,28.7531147,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.010219936,26.31046956,13.5939552
01/12/2000,0,thailand,amnat charoen,2000,12,24.62526855,30.99272156,225589.1674,69.86814832,494284741.3,historical,2957.52797,0.010892533,25.35304159,22.23550336
01/01/2001,0,thailand,amnat charoen,2001,1,24.96749268,26.29349899,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.0107449,24.69665934,28.67977842
01/02/2001,0,thailand,amnat charoen,2001,2,26.48751221,22,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.009710068,25.36009115,26.42874018
01/03/2001,0,thailand,amnat charoen,2001,3,28.02172241,17.27690697,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.009690017,26.49224243,21.85680199
01/04/2001,0,thailand,amnat charoen,2001,4,31.53423462,10.52446461,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.009172825,28.68115641,16.60045719
01/05/2001,0,thailand,amnat charoen,2001,5,29.20934448,5.398815155,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.008351216,29.58843384,11.06672891
01/06/2001,0,thailand,amnat charoen,2001,6,28.67940674,5.064412594,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.009087616,29.80766195,6.995897452
01/07/2001,0,thailand,amnat charoen,2001,7,28.69985352,4.041316032,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.010336114,28.86286825,4.834847927
01/08/2001,0,thailand,amnat charoen,2001,8,28.20229492,2.065625668,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.010101901,28.52718506,3.723784765
01/09/2001,0,thailand,amnat charoen,2001,9,28.1975647,6.814867973,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.00864661,28.36657104,4.307269891
01/10/2001,0,thailand,amnat charoen,2001,10,27.53664551,6.75269556,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.010212143,27.97883504,5.211063067
01/11/2001,0,thailand,amnat charoen,2001,11,23.79958496,16.30363655,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.01028117,26.51126506,9.957066695
01/12/2001,0,thailand,amnat charoen,2001,12,24.05230103,16.05000877,225986.7937,69.99129881,470747372.7,historical,2957.52797,0.010957869,25.1295105,13.03544696
01/01/2002,0,thailand,amnat charoen,2002,1,23.59465942,27.75518608,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.010915485,23.81551514,20.03627714
01/02/2002,0,thailand,amnat charoen,2002,2,26.49480591,25,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.009864138,24.71392212,22.93506495
01/03/2002,0,thailand,amnat charoen,2002,3,28.92168579,16.60344315,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.009843627,26.33705037,23.11954308
01/04/2002,0,thailand,amnat charoen,2002,4,30.54140625,9,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.009318661,28.65263265,16.86781438
01/05/2002,0,thailand,amnat charoen,2002,5,29.34124146,3.769290924,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.008484143,29.6014445,9.790911357
01/06/2002,0,thailand,amnat charoen,2002,6,29.08168945,2.732024193,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.009232287,29.65477905,5.167105039
01/07/2002,0,thailand,amnat charoen,2002,7,28.87035522,2.065625668,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.010500432,29.09776204,2.855646928
01/08/2002,0,thailand,amnat charoen,2002,8,27.80458984,3.67084074,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.010261878,28.58554484,2.8228302
01/09/2002,0,thailand,amnat charoen,2002,9,27.56151733,4.031176567,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.008783973,28.0788208,3.255880992
01/10/2002,0,thailand,amnat charoen,2002,10,27.03908691,7.293497562,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.010374599,27.46839803,4.998504957
01/11/2002,0,thailand,amnat charoen,2002,11,25.79720459,12.85276985,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.010444914,26.79926961,8.059147994
01/12/2002,0,thailand,amnat charoen,2002,12,25.54985962,7.640637875,226384.4201,70.1144493,525667899.5,historical,2957.52797,0.011132612,26.12871704,9.262301763
01/01/2003,3,thailand,amnat charoen,2003,1,23.39223633,30.99029922,226782.0464,70.2375998,596280005.4,historical,2957.52797,0.009925457,24.91310018,17.16123565
01/02/2003,0,thailand,amnat charoen,2003,2,26.44072876,11.52500439,226782.0464,70.2375998,596280005.4,historical,2957.52797,0.008969443,25.12760824,16.71864716
01/03/2003,2,thailand,amnat charoen,2003,3,28.19222412,10.729599,226782.0464,70.2375998,596280005.4,historical,2957.52797,0.008950568,26.0083964,17.74830087
