"","date","vintage_date","district","ensemble_dist_wgt","case_vintage","epidemic_flag","epidemic_flag_poisson","epidemic_flag_poisson2","epidemic_flag_nb","epidemic_flag_quant","epidemic_flag_fixed","threshold_poisson","threshold_poisson2","threshold_nb","threshold","threshold_quant","epidemic_flag_ensamble_possion","epidemic_flag_ensamble_2sd","epidemic_flag_ensamble_quant","epidemic_flag_ensamble_fix_100","epidemic_flag_ensamble_fix_150","epidemic_flag_ensamble_fix_300","epidemic_flag_ensamble_95quant"
"3459",2014-09-01,2014-07-01,"TRA CU",4.754459755191,4,0,0,0,0,0,0,63,60,61,128.919713296576,114.1,0,0,0,0,0,0,0
"3460",2014-09-01,2014-07-01,"TRA ON",2.95342526324451,2,0,0,0,0,0,0,28,26,27,44.0748904574099,29.55,0,0,0,0,0,0,0
"3461",2014-09-01,2014-07-01,"TRA VINH CITY",3.31485127899452,2,0,0,0,0,0,0,17,15,16,20.6770782520313,31.2,0,0,0,0,0,0,0
"3462",2014-09-01,2014-07-01,"TRAN VAN THOI",9.14048400436791,6,0,0,0,0,0,0,85,80,82,223.953800334997,332.05,0,0,0,0,0,0,0
"3463",2014-09-01,2014-07-01,"TRI TON",3.8522253407322,1,0,0,0,0,0,0,24,22,22,29.7648230602334,29.8,0,0,0,0,0,0,0
"3464",2014-09-01,2014-07-01,"U MINH",5.46568258369879,3,0,0,0,0,0,0,17,14,15,32.7966099260042,67.2,0,0,0,0,0,0,0
"3465",2014-09-01,2014-07-01,"VI THANH",9.23482984730678,9,0,1,1,1,0,0,7,6,6,9.34217089351845,14.1,1,0,0,0,0,0,0
"3466",2014-09-01,2014-07-01,"VI THUY",7.45928619357252,1,0,0,0,0,0,0,15.025,14,15,18.9390334845093,19.5,0,0,0,0,0,0,0
"3467",2014-09-01,2014-07-01,"VINH CHAU",12.0232049782589,23,0,1,1,1,1,0,22,20,21,29.1948709516943,22.65,0,0,0,0,0,0,0
"3468",2014-09-01,2014-07-01,"VINH HUNG",7.63272520498281,5,0,0,0,0,0,0,14,12,13,16.8332756630338,16.6,0,0,0,0,0,0,0
"3469",2014-09-01,2014-07-01,"VINH LOI",5.79974695256531,0,0,0,0,0,0,0,39,36,37,83.3319873156118,105.1,0,0,0,0,0,0,0
"3470",2014-09-01,2014-07-01,"VINH LONG CITY",6.40290937999937,11,0,0,0,0,0,0,19,17,17,17.3245553203368,15.6,0,0,0,0,0,0,0
"3471",2014-09-01,2014-07-01,"VINH THANH",2.90891470170946,1,0,0,0,0,0,0,5,4,4,4.9466401061363,15.4,0,0,0,0,0,0,0
"3472",2014-09-01,2014-07-01,"VUNG LIEM",8.23339500766681,2,0,0,0,0,0,0,38,35,36,50.6249869927124,62.25,0,0,0,0,0,0,0
"3473",2014-10-01,2014-08-01,"AN MINH",10.4167032610089,20,0,0,0,0,0,0,71,65,67,114.854668376768,100.65,0,0,0,0,0,0,0
"3474",2014-10-01,2014-08-01,"AN PHU",20.6263953882188,17,0,0,0,0,0,0,79,75,76,132.316852722043,102.25,0,0,0,0,0,0,0
"3475",2014-10-01,2014-08-01,"BA TRI",11.4097869760239,32,0,0,0,0,0,0,37,33,34,73.2700735445887,61.8,0,0,0,0,0,0,0
"3476",2014-10-01,2014-08-01,"BAC LIEU",10.7898956349429,5,0,0,0,0,0,0,36,33,34,64.8870349618245,124.6,0,0,0,0,0,0,0
"3477",2014-10-01,2014-08-01,"BEN LUC",29.0010691330361,45,0,0,0,0,0,0,60.025,56,58,80.7770876399966,62.6,0,0,0,0,0,0,0
"3478",2014-10-01,2014-08-01,"BEN TRE",14.279695146377,5,0,0,0,0,0,0,62,59,60,161.13150310059,136.1,0,0,0,0,0,0,0
"3479",2014-10-01,2014-08-01,"BINH DAI",18.2584056900232,19,0,0,0,0,0,0,39,35,36,59.3727159936818,49,0,0,0,0,0,0,0
"3480",2014-10-01,2014-08-01,"BINH MINH",2.21611032106615,1,0,0,0,0,0,0,21,19,19,30.5220534537759,84.55,0,0,0,0,0,0,0
"3481",2014-10-01,2014-08-01,"BINH THUY",7.04535238272507,6,0,0,0,0,0,0,14,13,14,13.8309518948453,28.85,0,0,0,0,0,0,0
"3482",2014-10-01,2014-08-01,"CA MAU",15.4707390706105,7,0,0,0,0,0,0,35,32,33,66.2610932182309,75.6,0,0,0,0,0,0,0
"3483",2014-10-01,2014-08-01,"CAI BE",18.0101520502638,20,0,0,0,0,0,0,60,56,57,91.1033189398783,143.15,0,0,0,0,0,0,0
"3484",2014-10-01,2014-08-01,"CAI LAY",30.4527279418031,16,0,0,0,0,0,0,138,132,134,226.721362817262,298,0,0,0,0,0,0,0
"3485",2014-10-01,2014-08-01,"CAI NUOC",6.53022905171766,2,0,0,0,0,0,0,24,22,23,48.7678417536785,93.9,0,0,0,0,0,0,0
"3486",2014-10-01,2014-08-01,"CAI RANG",3.03664613468018,8,0,0,0,0,0,0,17.025,16,16,20.6307238483242,25.7,0,0,0,0,0,0,0
"3487",2014-10-01,2014-08-01,"CAN DUOC",14.9189034908503,22,0,0,0,0,0,0,48,45,46,76.4028845153795,56.8,0,0,0,0,0,0,0
"3488",2014-10-01,2014-08-01,"CAN GIUOC",10.2365369783498,17,0,0,0,0,0,0,46,44,45,53.8199900099875,44.55,0,0,0,0,0,0,0
"3489",2014-10-01,2014-08-01,"CANG LONG",2.40246818193229,0,0,0,0,0,0,0,18,15,16,18.124038404636,19.6,0,0,0,0,0,0,0
"3490",2014-10-01,2014-08-01,"CAO LANH CITY",15.6865664882533,12,0,0,0,0,0,0,62,58,60,156.730887379298,180.5,0,0,0,0,0,0,0
"3491",2014-10-01,2014-08-01,"CAO LANH DISTRICT",14.0946357066366,2,0,0,0,0,0,0,81,77,79,184.277383769735,284.85,0,0,0,0,0,0,0
"3492",2014-10-01,2014-08-01,"CAU KE",5.13177736248017,3,0,0,0,0,0,0,19,17,18,30.2473095212946,47.3,0,0,0,0,0,0,0
"3493",2014-10-01,2014-08-01,"CAU NGANG",3.60217714136028,3,0,0,0,0,0,0,22,20,21,36.1654603321093,73.6,0,0,0,0,0,0,0
"3494",2014-10-01,2014-08-01,"CHAU DOC",7.16027420501984,1,0,0,0,0,0,0,29,27,28,30.2395488626163,27,0,0,0,0,0,0,0
"3495",2014-10-01,2014-08-01,"CHAU PHU",44.1843679226664,31,0,0,0,0,0,0,90,87,88,166.905026321355,136.9,0,0,0,0,0,0,0
"3496",2014-10-01,2014-08-01,"CHAU THANH",8.02705564666372,2,0,0,0,0,0,0,26,23,24,38.5338308402298,53.7,0,0,0,0,0,0,0
"3497",2014-10-01,2014-08-01,"CHAU THANH A",3.62422120582767,2,0,0,0,0,0,0,16,14,15,21.2332871651931,26.9,0,0,0,0,0,0,0
"3498",2014-10-01,2014-08-01,"CHAU THANH AN GIANG",17.3511533433403,23,0,0,0,0,0,0,36,33,34,58.1141761050455,42,0,0,0,0,0,0,0
"3499",2014-10-01,2014-08-01,"CHAU THANH BEN TRE",9.16142500986067,21,0,0,0,0,0,0,65,60,61,151.033846568141,104.55,0,0,0,0,0,0,0
"3500",2014-10-01,2014-08-01,"CHAU THANH DONG THAP",9.93957863650817,8,0,0,0,0,0,0,62,57,58,103.806896141752,76.85,0,0,0,0,0,0,0
"3501",2014-10-01,2014-08-01,"CHAU THANH HAU GIANG",2.36607685167453,5,0,0,0,0,0,0,19,17,18,24.4211951048307,17.55,0,0,0,0,0,0,0
"3502",2014-10-01,2014-08-01,"CHAU THANH LONG AN",16.4074345608593,10,0,0,0,0,0,0,46.025,44,45,69.166650958212,51.75,0,0,0,0,0,0,0
"3503",2014-10-01,2014-08-01,"CHAU THANH TIEN GIANG",5.8729256211558,8,0,0,0,0,0,0,66,63,64,98.5577218887166,169.05,0,0,0,0,0,0,0
"3504",2014-10-01,2014-08-01,"CHAU THANH TRA VINH",2.99779809503441,1,0,0,0,0,0,0,14,12,13,24.2493243106139,31.75,0,0,0,0,0,0,0
"3505",2014-10-01,2014-08-01,"CHO GAO",16.5746146788641,15,0,0,0,0,0,0,79,75,77,145.868945385047,177.5,0,0,0,0,0,0,0
"3506",2014-10-01,2014-08-01,"CHO LACH",6.35584708521391,6,0,0,0,0,0,0,27,24,25,52.1685573050991,38.8,0,0,0,0,0,0,0
"3507",2014-10-01,2014-08-01,"CHO MOI",22.6808164599788,26,0,0,0,0,0,0,80,76,77,160.079066334604,164.35,0,0,0,0,0,0,0
"3508",2014-10-01,2014-08-01,"CO DO",32.9875749305545,25,0,0,1,1,0,0,26,23,24,30.4407864951343,40.95,1,1,0,0,0,0,0
"3509",2014-10-01,2014-08-01,"CU LAO DUNG",7.75604729393635,18,0,0,0,0,0,0,32,29,30,41.2156802482798,34,0,0,0,0,0,0,0
"3510",2014-10-01,2014-08-01,"DAM DOI",1.67280743729563,4,0,0,0,0,0,0,33,30,30,67.0444716109672,79.6,0,0,0,0,0,0,0
"3511",2014-10-01,2014-08-01,"DONG HAI",3.67087911313845,5,0,0,0,0,0,0,31,29,30,43.1727103471556,73.4,0,0,0,0,0,0,0
"3512",2014-10-01,2014-08-01,"DUC HOA",26.3049352288975,33,0,0,0,0,0,0,92,88,90,120.239039441223,97.2,0,0,0,0,0,0,0
"3513",2014-10-01,2014-08-01,"DUC HUE",7.95297965678204,8,0,0,0,0,0,0,23,20,21,32.0975408183723,20.8,0,0,0,0,0,0,0
"3514",2014-10-01,2014-08-01,"GIA RAI",4.32470889504481,4,0,0,0,0,0,0,29,26,27,43.7634655800826,118.75,0,0,0,0,0,0,0
"3515",2014-10-01,2014-08-01,"GIONG RIENG",7.10016539537107,2,0,0,0,0,0,0,23,21,21,36.0357505023299,83.6999999999999,0,0,0,0,0,0,0
"3516",2014-10-01,2014-08-01,"GIONG TROM",12.2500165671048,11,0,0,0,0,0,0,62,59,60,154.232579300511,170.2,0,0,0,0,0,0,0
"3517",2014-10-01,2014-08-01,"GO CONG",4.82716074139742,7,0,0,0,0,0,0,31,28,29,48.7760462362183,36.6,0,0,0,0,0,0,0
"3518",2014-10-01,2014-08-01,"GO CONG DONG",23.5510459194504,39,0,0,0,0,0,0,119,115,117,227.1759667535,247.25,0,0,0,0,0,0,0
"3519",2014-10-01,2014-08-01,"GO QUAO",3.11338992252183,0,0,0,0,0,0,0,8,6,7,7.89897948556636,13.2,0,0,0,0,0,0,0
"3520",2014-10-01,2014-08-01,"HA TIEN",1.24308993501972,2,0,0,0,0,0,0,14,12,13,17.6598210719674,17.55,0,0,0,0,0,0,0
"3521",2014-10-01,2014-08-01,"HON DAT",4.4921631960733,10,0,0,0,0,0,0,28,25,26,41.3541928326997,115.2,0,0,0,0,0,0,0
"3522",2014-10-01,2014-08-01,"HONG DAN",2.07039962551829,0,0,0,0,0,0,0,10,8,9,13.5214034007931,33.15,0,0,0,0,0,0,0
"3523",2014-10-01,2014-08-01,"HONG NGU",9.89551370851948,9,0,0,0,0,0,0,87,82,83,141.439663225737,140.2,0,0,0,0,0,0,0
"3524",2014-10-01,2014-08-01,"KE SACH",4.36172445702079,4,0,0,0,0,0,0,71,67,68,127.41506693827,114.55,0,0,0,0,0,0,0
"3525",2014-10-01,2014-08-01,"KIEN LUONG",5.54003063015612,1,0,0,0,0,0,0,34,31,32,57.6209238690655,46.65,0,0,0,0,0,0,0
"3526",2014-10-01,2014-08-01,"LAI VUNG",4.430935834992,8,0,0,0,0,0,0,46,44,45,72.5401600409704,79.8,0,0,0,0,0,0,0
"3527",2014-10-01,2014-08-01,"LAP VO",10.0613468045084,15,0,0,0,0,0,0,43,38,39,71.8708331299027,135.1,0,0,0,0,0,0,0
"3528",2014-10-01,2014-08-01,"LONG HO",9.11229696836014,12,0,0,0,0,0,0,22,19,20,19.0991524815011,16.6,0,0,0,0,0,0,0
"3529",2014-10-01,2014-08-01,"LONG MY",5.57193121461768,0,0,0,0,0,0,0,20,17,18,28.1287628091155,34.8,0,0,0,0,0,0,0
"3530",2014-10-01,2014-08-01,"LONG PHU",16.1458152448306,23,0,0,0,0,0,0,115.025,110,112,183.621426009632,129.9,0,0,0,0,0,0,0
"3531",2014-10-01,2014-08-01,"LONG XUYEN",12.4085813278548,12,0,0,0,0,0,0,87,81,83,173.123457107887,160.75,0,0,0,0,0,0,0
"3532",2014-10-01,2014-08-01,"MANG THIT",5.08325384763882,9,0,0,0,0,0,0,18,16,17,24.6427917452336,58.05,0,0,0,0,0,0,0
"3533",2014-10-01,2014-08-01,"MO CAY",23.5968840893384,63,0,0,0,0,0,0,74,69,70,123.446252691705,93.4,0,0,0,0,0,0,0
"3534",2014-10-01,2014-08-01,"MOC HOA",11.210622603407,3,0,0,0,0,0,0,31,28,29,61.983650633392,138.8,0,0,0,0,0,0,0
"3535",2014-10-01,2014-08-01,"MY THO",6.94713870831699,6,0,0,0,0,0,0,77,71,73,120.859586934273,122.3,0,0,0,0,0,0,0
"3536",2014-10-01,2014-08-01,"MY TU",6.61673469464076,6,0,0,0,0,0,0,79,74,75,119.967558678722,137.35,0,0,0,0,0,0,0
"3537",2014-10-01,2014-08-01,"NAM CAN",3.71962089406261,2,0,0,0,0,0,0,20,17,18,34.1211012164148,217,0,0,0,0,0,0,0
"3538",2014-10-01,2014-08-01,"NGA BAY",6.19175103894117,8,0,0,0,0,0,0,42,39,40,64.8873915159509,66.05,0,0,0,0,0,0,0
"3539",2014-10-01,2014-08-01,"NGA NAM",5.80952499347132,2,0,0,0,0,0,0,33,30,31,62.8706708004629,43.8,0,0,0,0,0,0,0
"3540",2014-10-01,2014-08-01,"NGOC HIEN",3.2030616243791,0,0,0,0,0,0,0,20,18,19,53.7788407726815,54.5,0,0,0,0,0,0,0
"3541",2014-10-01,2014-08-01,"NINH KIEU",10.9207650748268,6,0,0,0,0,0,0,31,29,30,28.211102550928,53.3,0,0,0,0,0,0,0
"3542",2014-10-01,2014-08-01,"O MON",13.6374874734131,12,0,0,0,0,0,0,23,20,21,31.0293863659264,37,0,0,0,0,0,0,0
"3543",2014-10-01,2014-08-01,"PHONG DIEN",6.56433455843775,5,0,0,0,0,0,0,16,14,15,19.1344085462111,34.65,0,0,0,0,0,0,0
"3544",2014-10-01,2014-08-01,"PHU TAN AN GIANG",20.8402274856804,32,0,0,0,0,0,0,53,50,51,81.0149731377433,54.55,0,0,0,0,0,0,0
"3545",2014-10-01,2014-08-01,"PHU TAN CA MAU",17.4542690573843,63,0,1,1,1,1,1,55,51,53,78.563140017654,60.8,0,0,0,0,0,0,0
"3546",2014-10-01,2014-08-01,"PHUOC LONG",10.5764902837268,1,0,0,0,0,0,0,35,32,33,56.9848450049413,106.95,0,0,0,0,0,0,0
"3547",2014-10-01,2014-08-01,"RACH GIA CITY",10.065905038569,11,0,0,0,0,0,0,57,53,54,106.015623093117,126.8,0,0,0,0,0,0,0
"3548",2014-10-01,2014-08-01,"SA DEC",9.93184994449198,4,0,0,0,0,0,0,37,34,35,60.4599486594034,58.5,0,0,0,0,0,0,0
"3549",2014-10-01,2014-08-01,"SOC TRANG CITY",11.3133684001348,7,0,0,0,0,0,0,79.025,76,78,153.033327162779,143.75,0,0,0,0,0,0,0
"3550",2014-10-01,2014-08-01,"TAM BINH",3.01103396000409,8,0,0,0,0,0,0,20,18,18,31.365275362233,35.3,0,0,0,0,0,0,0
"3551",2014-10-01,2014-08-01,"TAM NONG",9.82455835324331,11,0,0,0,0,0,0,44,41,42,75.4210958138376,150.35,0,0,0,0,0,0,0
"3552",2014-10-01,2014-08-01,"TAN AN",26.2723903677173,36,0,0,0,0,0,0,74.025,70,71,123.181568431097,107.9,0,0,0,0,0,0,0
"3553",2014-10-01,2014-08-01,"TAN CHAU",9.44850554078244,7,0,0,0,0,0,0,64,61,62,100.315555362336,86,0,0,0,0,0,0,0
"3554",2014-10-01,2014-08-01,"TAN HIEP",4.74432851891393,0,0,0,0,0,0,0,26,24,25,52.5383644216877,56.35,0,0,0,0,0,0,0
"3555",2014-10-01,2014-08-01,"TAN HONG",8.86755178565428,3,0,0,0,0,0,0,66,61,63,126.556982833701,92.65,0,0,0,0,0,0,0
"3556",2014-10-01,2014-08-01,"TAN HUNG",4.87010825794851,3,0,0,0,0,0,0,26,23,24,33.2528589978338,69.0499999999999,0,0,0,0,0,0,0
"3557",2014-10-01,2014-08-01,"TAN PHUOC",3.69806031181255,4,0,0,0,0,0,0,22,19,19,33.6523157871052,32,0,0,0,0,0,0,0
"3558",2014-10-01,2014-08-01,"TAN THANH",14.512552835438,9,0,0,0,0,0,0,30,27,28,39.8106768447812,97.8999999999999,0,0,0,0,0,0,0
"3559",2014-10-01,2014-08-01,"TAN TRU",7.33181188249278,11,0,0,0,0,0,0,48.025,45,46,75.3347729531388,54.65,0,0,0,0,0,0,0
"3560",2014-10-01,2014-08-01,"THANH BINH",8.07831306207978,2,0,0,0,0,0,0,43,39,40,95.9725018417771,272.8,0,0,0,0,0,0,0
"3561",2014-10-01,2014-08-01,"THANH HOA",5.21333557719454,6,0,0,0,0,0,0,19,17,17,25.7648230602334,47.2,0,0,0,0,0,0,0
"3562",2014-10-01,2014-08-01,"THANH PHU",6.99311575673008,10,0,0,0,0,0,0,35,32,33,47.3739353073907,78.9499999999999,0,0,0,0,0,0,0
"3563",2014-10-01,2014-08-01,"THANH TRI",4.99042945732964,5,0,0,0,0,0,0,23.025,21,22,41.1179184703476,33.1,0,0,0,0,0,0,0
"3564",2014-10-01,2014-08-01,"THAP MUOI",17.4341613042703,10,0,0,0,0,0,0,52,48,50,74.8510515453765,330.8,0,0,0,0,0,0,0
"3565",2014-10-01,2014-08-01,"THOAI SON",5.53874053756282,4,0,0,0,0,0,0,30,26,27,41.4892044814268,52.85,0,0,0,0,0,0,0
"3566",2014-10-01,2014-08-01,"THOI BINH",7.02088626061399,4,0,0,0,0,0,0,35,32,33,70.1317096182807,50.4,0,0,0,0,0,0,0
"3567",2014-10-01,2014-08-01,"THOT NOT",4.63290167266055,8,0,0,0,0,0,0,16,15,16,25.4492902049272,29.05,0,0,0,0,0,0,0
"3568",2014-10-01,2014-08-01,"THU THUA",17.1962752742585,19,0,0,0,0,0,0,42,39,40,61.8530430006186,69.1,0,0,0,0,0,0,0
"3569",2014-10-01,2014-08-01,"TIEU CAN",3.7269492957471,1,0,0,0,0,0,0,35,31,32,65.2358339142758,58.65,0,0,0,0,0,0,0
"3570",2014-10-01,2014-08-01,"TINH BIEN",4.28485516724715,1,0,0,0,0,0,0,27,25,25,47.915569796417,84.8,0,0,0,0,0,0,0
"3571",2014-10-01,2014-08-01,"TRA CU",4.32500905654126,0,0,0,0,0,0,0,48,44,45,96.859586934273,98.75,0,0,0,0,0,0,0
"3572",2014-10-01,2014-08-01,"TRA ON",1.60971816182842,2,0,0,0,0,0,0,17.025,15,16,21.4017542509914,18.3,0,0,0,0,0,0,0
"3573",2014-10-01,2014-08-01,"TRA VINH CITY",3.29161889817864,0,0,0,0,0,0,0,24,22,22,39.3721152139079,30.65,0,0,0,0,0,0,0
"3574",2014-10-01,2014-08-01,"TRAN VAN THOI",7.99135406686033,7,0,0,0,0,0,0,88,83,85,190.417354127414,264.2,0,0,0,0,0,0,0
"3575",2014-10-01,2014-08-01,"TRI TON",3.56409805027815,1,0,0,0,0,0,0,19,17,17,23.0830459735946,65,0,0,0,0,0,0,0
"3576",2014-10-01,2014-08-01,"U MINH",4.99698528716396,7,0,0,0,0,0,0,16,14,15,25.5529453572468,60,0,0,0,0,0,0,0
"3577",2014-10-01,2014-08-01,"VI THANH",7.19943816281087,7,0,0,1,1,0,0,7,5,6,9.96306816047561,23.3,1,0,0,0,0,0,0
"3578",2014-10-01,2014-08-01,"VI THUY",5.82462481540036,0,0,0,0,0,0,0,12.025,11,11,14.5975606127677,28.05,0,0,0,0,0,0,0
"3579",2014-10-01,2014-08-01,"VINH CHAU",19.7517334591844,38,0,1,1,1,1,0,26,23,24,39.749518196314,30.75,0,0,0,0,0,0,0
"3580",2014-10-01,2014-08-01,"VINH HUNG",4.20917303662367,9,0,0,0,0,0,0,16,14,15,21,18.65,0,0,0,0,0,0,0
"3581",2014-10-01,2014-08-01,"VINH LOI",7.04763520208246,2,0,0,0,0,0,0,40.025,37,38,80.2269161107979,106.75,0,0,0,0,0,0,0
"3582",2014-10-01,2014-08-01,"VINH LONG CITY",5.70271103747849,14,1,0,0,0,1,0,17,15,15,12.4331501776206,10.65,0,0,0,0,0,0,0
"3583",2014-10-01,2014-08-01,"VINH THANH",2.95652793982035,2,0,0,0,0,0,0,8.02499999999998,7,7,10.6142711667001,16.75,0,0,0,0,0,0,0
"3584",2014-10-01,2014-08-01,"VUNG LIEM",5.18302701739582,10,0,0,0,0,0,0,25,23,23,27.2367827643966,33,0,0,0,0,0,0,0
"3585",2014-11-01,2014-09-01,"AN MINH",15.1463347868485,3,0,0,0,0,0,0,45,42,44,67.7113162169518,63,0,0,0,0,0,0,0
"3586",2014-11-01,2014-09-01,"AN PHU",22.2368513163631,28,0,0,0,0,0,0,70,66,68,104.226183674754,90,0,0,0,0,0,0,0
"3587",2014-11-01,2014-09-01,"BA TRI",14.1927670904629,48,1,1,1,1,0,0,27,25,26,42.3224594245799,55.65,0,0,0,0,0,0,0
"3588",2014-11-01,2014-09-01,"BAC LIEU",9.56204176260774,5,0,0,0,0,0,0,33,30,31,51.7466191747917,110.45,0,0,0,0,0,0,0
"3589",2014-11-01,2014-09-01,"BEN LUC",20.0308795488897,27,0,0,0,0,0,0,47,45,46,57.9689447321193,57.7,0,0,0,0,0,0,0
"3590",2014-11-01,2014-09-01,"BEN TRE",10.6660446109539,10,0,0,0,0,0,0,39,36,37,72.1299018309107,83.1,0,0,0,0,0,0,0
"3591",2014-11-01,2014-09-01,"BINH DAI",19.4665316695239,26,0,0,1,1,0,0,28,25,25,38.7822356174466,33.6,0,0,0,0,0,0,0
"3592",2014-11-01,2014-09-01,"BINH MINH",2.49329105732208,7,0,0,0,0,0,0,19,17,18,20.2994505328619,46.15,0,0,0,0,0,0,0
"3593",2014-11-01,2014-09-01,"BINH THUY",5.59226964552185,6,0,0,0,0,0,0,15,13,14,14.8932802122726,20.6,0,0,0,0,0,0,0
"3594",2014-11-01,2014-09-01,"CA MAU",14.3909553224084,5,0,0,0,0,0,0,28,25,26,50.2160454096424,64.2,0,0,0,0,0,0,0
"3595",2014-11-01,2014-09-01,"CAI BE",15.51516345962,17,0,0,0,0,0,0,55,51,52,74.0927291859831,113,0,0,0,0,0,0,0
"3596",2014-11-01,2014-09-01,"CAI LAY",22.0537532561906,26,0,0,0,0,0,0,124,120,122,214.311434391277,249,0,0,0,0,0,0,0
"3597",2014-11-01,2014-09-01,"CAI NUOC",7.84851302414622,17,1,1,1,1,0,0,11,9,10,15.3390334845093,41.5,0,0,0,0,0,0,0
"3598",2014-11-01,2014-09-01,"CAI RANG",3.88132373461006,5,0,0,0,0,0,0,14,12,13,11.5472882706655,25.35,0,0,0,0,0,0,0
"3599",2014-11-01,2014-09-01,"CAN DUOC",13.201810964544,22,0,0,0,0,0,0,36,33,34,45.4523157871052,39.3,0,0,0,0,0,0,0
"3600",2014-11-01,2014-09-01,"CAN GIUOC",8.76637048023285,14,0,0,0,0,0,0,41,37,38,46.488670487352,42.3,0,0,0,0,0,0,0
"3601",2014-11-01,2014-09-01,"CANG LONG",2.58912036700149,1,0,0,0,0,0,0,15,13,13,22.5241298554448,19.6,0,0,0,0,0,0,0
"3602",2014-11-01,2014-09-01,"CAO LANH CITY",11.064480210002,16,0,0,0,0,0,0,58,54,55,142.26255576849,131.85,0,0,0,0,0,0,0
"3603",2014-11-01,2014-09-01,"CAO LANH DISTRICT",11.832083832493,23,0,0,0,0,0,0,78,74,75,133.441585885772,214.85,0,0,0,0,0,0,0
"3604",2014-11-01,2014-09-01,"CAU KE",5.13651285027552,1,0,0,0,0,0,0,13,11,12,20.8996453856117,20.1,0,0,0,0,0,0,0
"3605",2014-11-01,2014-09-01,"CAU NGANG",3.21323999500755,1,0,0,0,0,0,0,23,20,21,38.4333107803235,53.9,0,0,0,0,0,0,0
"3606",2014-11-01,2014-09-01,"CHAU DOC",6.16954367236971,3,0,0,0,0,0,0,25.025,23,24,28.2474487139159,22.6,0,0,0,0,0,0,0
"3607",2014-11-01,2014-09-01,"CHAU PHU",44.5548471586857,32,0,0,0,0,0,0,50,46,47,71.2703841770968,97.4,0,0,0,0,0,0,0
"3608",2014-11-01,2014-09-01,"CHAU THANH",8.98228773012506,2,0,0,0,0,0,0,20,18,19,32.3692835767659,47.35,0,0,0,0,0,0,0
"3609",2014-11-01,2014-09-01,"CHAU THANH A",3.06866761445938,0,0,0,0,0,0,0,13,11,12,10.6470768123343,33.95,0,0,0,0,0,0,0
"3610",2014-11-01,2014-09-01,"CHAU THANH AN GIANG",11.6866868567659,11,0,0,0,0,0,0,48,44,45,60.3460979725276,58.2,0,0,0,0,0,0,0
"3611",2014-11-01,2014-09-01,"CHAU THANH BEN TRE",11.8739229936598,16,0,0,0,0,0,0,42,39,40,82.4022900262956,67.2,0,0,0,0,0,0,0
"3612",2014-11-01,2014-09-01,"CHAU THANH DONG THAP",9.48294326416417,18,0,0,0,0,0,0,61,57,58,107.383492941076,92.75,0,0,0,0,0,0,0
"3613",2014-11-01,2014-09-01,"CHAU THANH HAU GIANG",3.92416582832704,1,0,0,0,0,0,0,13,12,13,18.7238882327103,19.85,0,0,0,0,0,0,0
"3614",2014-11-01,2014-09-01,"CHAU THANH LONG AN",7.84363811286118,17,0,0,0,0,0,0,41,38,39,51.2232022690783,40.6,0,0,0,0,0,0,0
"3615",2014-11-01,2014-09-01,"CHAU THANH TIEN GIANG",4.9329634027434,8,0,0,0,0,0,0,55,50,52,76.1703175680389,91.65,0,0,0,0,0,0,0
"3616",2014-11-01,2014-09-01,"CHAU THANH TRA VINH",2.10996810200625,2,0,0,0,0,0,0,7,6,6,7.57493455452533,19.35,0,0,0,0,0,0,0
"3617",2014-11-01,2014-09-01,"CHO GAO",15.1882917078567,17,0,0,0,0,0,0,59,55,56,103.706593960932,90.25,0,0,0,0,0,0,0
"3618",2014-11-01,2014-09-01,"CHO LACH",7.85548910612492,7,0,0,0,0,0,0,20,18,19,30.714858897653,39.3,0,0,0,0,0,0,0
"3619",2014-11-01,2014-09-01,"CHO MOI",26.7134962653481,28,0,0,0,0,0,0,66,61,63,95.6564870566569,147.1,0,0,0,0,0,0,0
"3620",2014-11-01,2014-09-01,"CO DO",55.1341478657359,28,0,0,0,0,0,0,35,32,33,48.2837296239933,83.5499999999999,1,1,0,1,0,0,0
"3621",2014-11-01,2014-09-01,"CU LAO DUNG",8.56451416929319,25,1,1,1,1,1,0,23.025,21,22,22.3365774725667,19.25,0,0,0,0,0,0,0
"3622",2014-11-01,2014-09-01,"DAM DOI",2.22271160608604,18,0,0,0,0,0,0,24,21,22,45.8290186760716,50.55,0,0,0,0,0,0,0
"3623",2014-11-01,2014-09-01,"DONG HAI",6.57480870340703,2,0,0,0,0,0,0,41,39,40,76.3033189398784,64.1,0,0,0,0,0,0,0
"3624",2014-11-01,2014-09-01,"DUC HOA",23.7566928670627,49,0,0,0,0,0,0,74,69,71,76.7295802241378,83.35,0,0,0,0,0,0,0
"3625",2014-11-01,2014-09-01,"DUC HUE",9.70901524849679,6,0,0,0,0,0,0,25,22,23,36.0203782700512,24.8,0,0,0,0,0,0,0
"3626",2014-11-01,2014-09-01,"GIA RAI",3.75093543943858,8,0,0,0,0,0,0,33,30,31,62.8870349618245,68.2,0,0,0,0,0,0,0
"3627",2014-11-01,2014-09-01,"GIONG RIENG",6.76928847466772,0,0,0,0,0,0,0,26,24,25,53.7423461417477,90.7999999999999,0,0,0,0,0,0,0
"3628",2014-11-01,2014-09-01,"GIONG TROM",7.5713567211894,9,0,0,0,0,0,0,39,36,37,90.2455532033676,97.25,0,0,0,0,0,0,0
